Track ID,Date Added,Persistent ID,Track Type,Podcast,Unplayed,Name,Album,Location,Size,Total Time,Year,BPM,Date Modified,Bit Rate,Sample Rate,Play Date,Play Date UTC,File Folder Count,Library Folder Count,Artist,Genre,Kind,Comments,Skip Count,Skip Date,Artwork Count,Album Artist,Composer,Grouping,Work,Track Number,Track Count,Sort Name,Part Of Gapless Album,Sort Album,Disc Number,Disc Count,Play Count,Sort Artist,Volume Adjustment,Release Date,Purchased,Sort Album Artist,Sort Composer,Compilation,Stop Time,Rating,Rating Computed,Album Rating,Album Rating Computed,Explicit,Start Time,Disabled,Clean,Playlist Only
13240,2014-07-25T01:52:30Z,315B9A31C0DF410B,File,,,We Major (Feat. Nas & Really Doe),Late Registration,file://localhost/E:/Nick/Music/Kanye%20West/Late%20Registration/14%20We%20Major%20(Feat.%20Nas%20&%20Really%20Doe).mp3,11619147,448626,2005,,2011-06-17T17:28:58Z,207,44100,3570730485,2017-02-23T10:34:45Z,4,1,Kanye West,Iphone,MPEG audio file,,6,2017-03-30T10:24:11Z,,,,,,14,21,,,,,,56,,,,,,,,,,,,,,,,,
13242,2014-07-25T01:52:30Z,294E5434AA137632,File,,,Touch The Sky,Late Registration,file://localhost/E:/Nick/Music/Kanye%20West/Late%20Registration/18%20Touch%20The%20Sky.mp3,9600531,239490,2005,,2013-06-25T09:38:04Z,320,44100,3491334374,2014-08-19T13:06:14Z,4,1,Kanye West,Iphone,MPEG audio file,,1,2016-10-15T05:54:37Z,1,,,,,18,,,,,,,1,,,,,,,,,,,,,,,,,
13244,2014-07-25T01:52:30Z,9693CFD0353607A6,File,,,Crack Music,Late Registration,file://localhost/E:/Nick/Music/Kanye%20West/Late%20Registration/21%20Crack%20Music.mp3,10880529,271490,2005,,2018-09-12T10:49:39Z,320,44100,3516870332,2015-06-11T02:25:32Z,4,1,Kanye West,Iphone,MPEG audio file,,,,1,,,,,21,,,,,,,2,,,,,,,,,,,,,,,,,
13246,2014-07-25T01:52:30Z,413B88E49B67B828,File,,,Late [Hidden Track],Late Registration,file://localhost/E:/Nick/Music/Kanye%20West/Late%20Registration/21%20Late%20%5BHidden%20Track%5D.mp3,7418167,230556,2005,,2018-09-12T10:52:16Z,255,44100,3491334604,2014-08-19T13:10:04Z,4,1,Kanye West,Iphone,MPEG audio file,"For haters eager to see Kanye hit a sophomore slump--no such luck. Late Registration can't replicate the novelty of last year's College Dropout, but otherwise, this is an impressively more mature and labored-over album. Lyrically, Kanye's only improved a ",1,2016-10-15T07:03:48Z,1,,,,,21,,,,,,,1,,,,,,,,,,,,,,,,,
13248,2014-07-25T01:52:30Z,BFC8EC8E90192DBE,File,,,Golddigger Ft. Jamie Foxxx,Late Registration,file://localhost/E:/Nick/Music/Kanye%20West/Late%20Registration/Golddigger%20Ft.%20Jamie%20Foxxx.mp3,5069634,210364,,,2018-09-12T10:49:38Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250,2014-07-25T01:52:30Z,C54010A3B48E7717,File,,,See Me Now,TBD,file://localhost/E:/Nick/Music/Kanye%20West/TBD/21%20See%20Me%20Now.mp3,7273506,363154,,,2011-06-17T17:34:04Z,160,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,Downloaded from DatPiff.com,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
13252,2014-07-25T01:52:30Z,54FAFCB22E3DAE69,File,,,Intro,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/01%20Intro.mp3,544830,19200,2004,,2011-06-17T17:42:36Z,226,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,1,21,,,College Dropout,,,,,,,,,,,,,,,,,,,,
13254,2014-07-25T01:52:30Z,BBD1652610EB4FAE,File,,,We Don't Care,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/02%20We%20Don't%20Care.mp3,8386880,239882,2004,,2011-06-17T17:32:38Z,279,44100,3509003253,2015-03-12T00:07:33Z,4,1,Kanye West,Iphone,MPEG audio file,,2,2015-03-12T04:10:00Z,,,,,,2,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13256,2014-07-25T01:52:30Z,74C8550357C52C0E,File,,,Graduation Day,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/03%20Graduation%20Day.mp3,2572188,82050,2004,,2011-06-17T17:42:12Z,250,44100,3491082829,2014-08-16T15:13:49Z,4,1,Kanye West,Iphone,MPEG audio file,,3,2015-06-11T02:07:12Z,,,,,,3,21,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13258,2014-07-25T01:52:30Z,22DF42D852A9C84E,File,,,All Falls Down (ft. Syleena Johnson),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/04%20All%20Falls%20Down%20(ft.%20Syleena%20Johns.mp3,7658605,223608,2004,91,2013-06-25T03:54:56Z,273,44100,3650389647,2019-09-03T11:07:27Z,4,1,Kanye West,Iphone,MPEG audio file,                            ,6,2019-12-14T12:49:23Z,,,,,,4,21,,,College Dropout,,,65,,,,,,,,,,,,,,,,,
13260,2014-07-25T01:52:30Z,CEBF8BA439C78496,File,,,I'll Fly Away,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/05%20I'll%20Fly%20Away.mp3,2040063,69746,2004,,2011-06-17T17:42:24Z,233,44100,3491083122,2014-08-16T15:18:42Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,5,21,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13262,2014-07-25T01:52:30Z,5DD79ED9ADD2F548,File,,,Never Let Me Down (ft. Jay-Z & J-Ivy),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/08%20Never%20Let%20Me%20Down%20(ft.%20Jay-Z%20&%20J-.mp3,11077293,324440,2004,,2011-06-17T17:29:28Z,273,44100,3559383410,2016-10-15T02:36:50Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,8,21,,,College Dropout,,,4,,,,,,,,,,,,,,,,,
13264,2014-07-25T01:52:30Z,385BD8FC9023466E,File,,,Get 'em High (ft. Talib Kweli & Common),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/09%20Get%20'em%20High%20(ft.%20Talib%20Kweli%20&%20C.mp3,9878998,289306,2004,,2011-06-17T17:30:52Z,273,44100,3542723710,2016-04-05T07:55:10Z,4,1,Kanye West,Iphone,MPEG audio file,,1,2014-08-16T15:08:26Z,,,,,,9,21,,,College Dropout,,,3,,,,,,,,,,,,,,,,,
13266,2014-07-25T01:52:30Z,45F38A6A64DBF840,File,,,Workout Plan,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/10%20Workout%20Plan.mp3,1428983,46210,2004,,2011-06-17T17:42:30Z,247,44100,3516870378,2015-06-11T02:26:18Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,10,21,,,College Dropout,,,3,,,,,,,,,,,,,,,,,
13268,2014-07-25T01:52:30Z,793755BA541D801E,File,,,The New Workout Plan,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/11%20The%20New%20Workout%20Plan.mp3,11041768,322716,2004,118,2013-03-18T10:29:32Z,273,44100,3509004467,2015-03-12T00:27:47Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,11,21,New Workout Plan,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13270,2014-07-25T01:52:30Z,4E3FAF635987BD9C,File,,,Slow Jamz (ft. Twista & Jamie Foxx),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/12%20Slow%20Jamz%20(ft.%20Twista%20&%20Jamie%20Fox.mp3,10739034,316160,2004,,2011-06-17T17:29:42Z,271,44100,3568201185,2017-01-25T03:59:45Z,4,1,Kanye West,Iphone,MPEG audio file,,10,2016-11-15T06:48:04Z,,,,,,12,21,,,College Dropout,,,45,,,,,,,,,,,,,,,,,
13272,2014-07-25T01:52:30Z,38796ABC3A5DFA31,File,,,"Breathe In, Breathe Out (ft. Ludacris)",The College Dropout,"file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/13%20Breathe%20In,%20Breathe%20Out%20(ft.%20Luda.mp3",7969980,246909,2004,,2011-06-17T17:33:04Z,258,44100,3509005030,2015-03-12T00:37:10Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,13,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13274,2014-07-25T01:52:30Z,EBD047EA57124785,File,,,School Spirit (Skit),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/14%20School%20Spirit%20(Skit).mp3,2275979,78733,2004,,2011-06-17T17:42:22Z,231,44100,3509005109,2015-03-12T00:38:29Z,4,1,Kanye West,Iphone,MPEG audio file,,1,2014-08-16T16:15:30Z,,,,,,14,21,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13276,2014-07-25T01:52:30Z,F3BB7863312C3E12,File,,,School Spirit,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/15%20School%20Spirit.mp3,6135009,182413,2004,,2011-06-17T17:36:12Z,269,44100,3509005291,2015-03-12T00:41:31Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,15,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13278,2014-07-25T01:52:30Z,7D08B21CE96DB778,File,,,School Spirit (Skit 2),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/16%20School%20Spirit%20(Skit%202).mp3,1251011,43781,2004,,2011-06-17T17:42:30Z,228,44100,3509005335,2015-03-12T00:42:15Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,16,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13280,2014-07-25T01:52:30Z,23139DD7D3AF14DB,File,,,Lil' Jimmy (Skit),The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/17%20Lil'%20Jimmy%20(Skit).mp3,1533183,53472,2004,,2011-06-17T17:42:30Z,229,44100,3509005388,2015-03-12T00:43:08Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,17,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13282,2014-07-25T01:52:30Z,D95DEE890E7DC76B,File,,,"Two Words (ft. Mos Def, Freeway & The Boys Of Harlem)",The College Dropout,"file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/18%20Two%20Words%20(ft.%20Mos%20Def,%20Freeway%20&.mp3",8290671,266292,2004,,2011-06-17T17:32:42Z,249,44100,3509005655,2015-03-12T00:47:35Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,18,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13284,2014-07-25T01:52:30Z,E1F024ABDAF7107C,File,,,Through The Wire,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/19%20Through%20The%20Wire.mp3,7790826,221283,2004,,2011-06-17T17:33:14Z,281,44100,3509005876,2015-03-12T00:51:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,19,21,,,College Dropout,,,2,,,,,,,,,,,,,,,,,
13286,2014-07-25T01:52:30Z,8FD5309A331607B0,File,,,Family Business,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/20%20Family%20Business.mp3,9326194,278961,2004,,2011-06-17T17:31:30Z,267,44100,3509006155,2015-03-12T00:55:55Z,4,1,Kanye West,Iphone,MPEG audio file,,1,2015-04-15T13:05:05Z,,,,,,20,21,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13288,2014-07-25T01:52:30Z,689A750C44B4EFC8,File,,,Last Call,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/21%20Last%20Call.mp3,25188859,760842,2004,,2011-06-17T17:25:38Z,264,44100,3509006916,2015-03-12T01:08:36Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,21,,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13290,2014-07-25T01:52:30Z,9E8BAD208D34FF44,File,,,jesus walks,The College Dropout,file://localhost/E:/Nick/Music/Kanye%20West/The%20College%20Dropout/jesus%20walks.mp3,5043370,210128,2004,,2011-06-17T17:38:34Z,192,44100,3509007126,2015-03-12T01:12:06Z,4,1,Kanye West,Iphone,MPEG audio file,JZ,,,,,,,,,,,,College Dropout,,,1,,,,,,,,,,,,,,,,,
13292,2014-07-25T01:52:30Z,BE568D92A49EE517,File,,,Eyes Closed,,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/01%20Eyes%20Closed.mp3,9216000,230373,2011,,2011-06-17T17:31:34Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,www.dvdvideosoft.com,1,2014-08-19T12:21:28Z,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
13294,2014-07-25T01:52:30Z,573EC6F518CEC326,File,,,Back To The Basics ,,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/06%20Back%20To%20The%20Basics.mp3,2363330,99474,,,2011-06-17T17:42:18Z,189,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
13296,2014-07-25T01:52:30Z,B4FC92D8975C1D5F,File,,,Out The Game Ft. Consequence And GLC,,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/13%20Out%20The%20Game%20Ft.%20Consequence%20And.mp3,4509308,187794,,,2011-06-17T17:39:50Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,
13298,2014-07-25T01:52:30Z,39051A497F9BD5DD,File,,,Bittersweet Ft John Mayer,,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Bittersweet%20Ft%20John%20Mayer.mp3,5032203,125544,,,2011-06-17T17:38:38Z,320,48000,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,2,2016-10-15T03:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13300,2014-07-25T01:52:30Z,6FDBDD1E2B4B3B7E,File,,,Bittersweet,,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Bittersweet.mp3,6019137,250749,2007,,2011-06-17T17:36:20Z,192,44100,3576740302,2017-05-04T00:58:22Z,4,1,Kanye West,Iphone,MPEG audio file,kanYeTalk.com,4,2017-02-13T22:09:49Z,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,
13302,2014-07-25T01:52:30Z,F67690F34B7E2DFA,File,,,Blame Game (Calvertron Booty),,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Blame%20Game%20(Calvertron%20Booty).mp3,5918732,286093,,,2011-10-01T13:57:34Z,160,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,,MPEG audio file,www.pairadimeMusic.com,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13304,2014-07-25T01:52:30Z,0082010B8F183F75,File,,,Homecoming (Discotech Remix),,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Homecoming%20(Discotech%20Remix).mp3,10084892,252055,,127,2011-06-17T17:30:32Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13306,2014-07-25T01:52:30Z,1F6A21689375BC43,File,,,"Impossible (Feat. Twista, Keyshia Cole & BJ)",,"file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Impossible%20(Feat.%20Twista,%20Keyshia%20Co.mp3",7630069,317831,2006,,2011-06-17T17:33:22Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,,,Kanye West,,,,,,,,,,,,,,,,,,,,,,,,,,,
13308,2014-07-25T01:52:30Z,2BE90DC05CB4BDA6,File,,,Love Lockdown (LMFAO remix),,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Love%20Lockdown%20(LMFAO%20remix).mp3,9201471,229982,,,2011-06-17T17:31:36Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,LMFAOmusic.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13310,2014-07-25T01:52:30Z,257219440D95BDB0,File,,,Paranoid (LMFAO Remix),,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Paranoid%20(LMFAO%20Remix).mp3,7695693,191529,,,2011-06-17T17:33:16Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13312,2014-07-25T01:52:30Z,CFA7C9ECA565C33D,File,,,Stronger (A-Trak Remix),,file://localhost/E:/Nick/Music/Kanye%20West/Unknown%20Album/Stronger%20(A-Trak%20Remix).mp3,6745452,278282,,126,2018-09-13T02:25:45Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West,Iphone,MPEG audio file,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13314,2014-07-25T01:52:31Z,26EE49D876C5A5C4,File,,,On Sight,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/01%20On%20Sight.mp3,6341545,156969,2013,,2019-05-10T10:51:38Z,320,44100,3491317629,2014-08-19T08:27:09Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",,,1,Kanye West,,,,1,10,,,,1,1,1,,,,,,,,,,,,,,,,,
13316,2014-07-25T01:52:31Z,F667C6A38EDF05B5,File,,,Black Skinhead,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/02%20Black%20Skinhead.mp3,7597519,188368,2013,,2019-05-10T10:51:38Z,320,44100,3577037587,2017-05-07T11:33:07Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",9,2019-12-14T12:32:44Z,1,Kanye West,,,,2,10,,,,1,1,35,,,,,,,,,,,,,,,,,
13318,2014-07-25T01:52:31Z,3F2B8A7001C5D772,File,,,I Am A God,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/03%20I%20Am%20A%20God.mp3,9325776,231575,2013,,2019-05-10T10:51:38Z,320,44100,3491318049,2014-08-19T08:34:09Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",,,1,Kanye West,,,,3,10,,,,1,1,1,,,,,,,,,,,,,,,,,
13320,2014-07-25T01:52:31Z,53C28FFBA303BE45,File,,,New Slaves,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/04%20New%20Slaves.mp3,10309025,256156,2013,,2019-05-10T10:51:38Z,320,44100,3491318305,2014-08-19T08:38:25Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",,,1,Kanye West,,,,4,10,,,,1,1,1,,,,,,,,,,,,,,,,,
13322,2014-07-25T01:52:31Z,483F6273051552DC,File,,,Hold My Liquor,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/05%20Hold%20My%20Liquor.mp3,13142792,327000,2013,,2019-05-10T10:51:38Z,320,44100,3574786276,2017-04-11T10:11:16Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",8,2017-09-16T06:03:40Z,1,Kanye West,,,,5,10,,,,1,1,59,,,,,,,,,,,,,,,,,
13324,2014-07-25T01:52:31Z,409A16AF47DAB80E,File,,,I'm In It,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/06%20I'm%20In%20It.mp3,9459522,234919,2013,,2019-05-10T10:51:44Z,320,44100,3519819021,2015-07-15T05:30:21Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",5,2015-09-06T08:15:17Z,1,Kanye West,,,,6,10,,,,1,1,19,,,,,,,,,,,,,,,,,
13326,2014-07-25T01:52:31Z,7538A87DCA39642E,File,,,Blood On The Leaves,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/07%20Blood%20On%20The%20Leaves.mp3,14476087,360333,2013,,2019-05-10T10:51:44Z,320,44100,3519818748,2015-07-15T05:25:48Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",1,2015-07-15T06:39:05Z,1,Kanye West,,,,7,10,,,,1,1,2,,,,,,,,,,,,,,,,,
13328,2014-07-25T01:52:31Z,7BB3D7E40626F9B4,File,,,Guilt Trip,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/08%20Guilt%20Trip.mp3,9814788,243800,2013,,2019-05-10T10:51:45Z,320,44100,3574336999,2017-04-06T05:23:19Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",7,2016-11-09T04:38:13Z,1,Kanye West,,,,8,10,,,,1,1,61,,,,,,,,,,,,,,,,,
13330,2014-07-25T01:52:31Z,7A4F4109228B938A,File,,,Send It Up,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/09%20Send%20It%20Up.mp3,7186870,178102,2013,,2019-05-10T10:51:45Z,320,44100,3650387203,2019-09-03T10:26:43Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",2,2014-10-23T12:01:45Z,1,Kanye West,,,,9,10,,,,1,1,94,,,,,,,,,,,,,,,,,
13332,2014-07-25T01:52:31Z,9FEE40C580D89334,File,,,Bound 2,Yeezus [Explicit Version],file://localhost/E:/Nick/Music/Kanye%20West/Yeezus%20%5BExplicit%20Version%5D/10%20Bound%202.mp3,9235913,229328,2013,,2019-05-10T10:51:45Z,320,44100,3491324522,2014-08-19T10:22:02Z,4,1,Kanye West,Rap,MPEG audio file,"www.RapGodFathers.info
twitter.com/RapGodFathers",,,1,Kanye West,,,,10,10,,,,1,1,1,,,,,,,,,,,,,,,,,
13334,2014-07-25T01:52:31Z,338A8758A5B936B1,File,,,Get Em High (gLAdiator Remix),www.Electrobangers.com,file://localhost/E:/Nick/Music/Kanye%20West%20feat.%20Talib%20Kweli%20&%20Common/www.Electrobangers.com/Get%20Em%20High%20(gLAdiator%20Remix).mp3,10345147,250984,2011,110,2011-09-22T13:27:36Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kanye West feat. Talib Kweli & Common,Moombahton,MPEG audio file,www.Electrobangers.com,,,1,,,www.Electrobangers.com,,,,,,,,,,,,,,,,,,,,,,,,,,
13336,2014-07-25T01:52:31Z,317D8E5AF8B05574,File,,,H.A.M.,Watch The Throne,file://localhost/E:/Nick/Music/Kanye%20West_Jay-Z/Watch%20The%20Throne/H.A.M..mp3,4446303,277629,2011,,2013-11-01T04:05:58Z,128,44100,3496672209,2014-10-20T06:50:09Z,4,1,Jay-Z & Kanye West,Iphone,MPEG audio file,,13,2014-10-09T07:48:22Z,,Kanye West/Jay-Z,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
13338,2014-07-25T01:52:31Z,2F767C565B8E6B8D,File,,,That's My Bitch,Watch The Throne,file://localhost/E:/Nick/Music/Kanye%20West_Jay-Z/Watch%20The%20Throne/That's%20My%20Bitch.mp3,5818335,242337,2010,,2013-11-01T04:05:58Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Jay-Z & Kanye West,Iphone,MPEG audio file,,,,,Kanye West/Jay-Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13340,2014-07-25T01:52:31Z,E01856069D536E6C,File,,,Pussy Riot (Original Mix),,file://localhost/E:/Nick/Music/Karim%20Haas/Unknown%20Album/Pussy%20Riot%20(Original%20Mix).mp3,16804211,419134,,126,2013-08-05T18:01:48Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Karim Haas,,MPEG audio file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13342,2014-07-25T01:52:31Z,2BAC01608E0A9F7D,File,,,Club Foot,Kasabian,file://localhost/E:/Nick/Music/Kasabian/Kasabian/02%20Club%20Foot.mp3,4111833,171232,2004,,2011-06-17T17:40:36Z,192,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kasabian,Iphone,MPEG audio file,,1,2016-03-28T01:34:34Z,,,Christopher Karloff/Katloff/Sergio Pizzorno,,,2,,,,,,,,,,,,,,,,,,,,,,,,
13344,2014-07-25T01:52:31Z,DC5824DD5F248B07,File,,,Eyes (feat. Mindy Gledhill),Fire & Ice,file://localhost/E:/Nick/Music/Kaskade/Fire%20&%20Ice/01%20Eyes%20(feat.%20Mindy%20Gledhill).mp3,12612844,315297,2011,,2011-10-28T02:10:12Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kaskade,Dance,MPEG audio file,www.mp3ville.in,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,
13346,2014-07-25T01:52:31Z,D037C57474250F90,File,,,Eyes (Kaskade's ICE Mix) [feat. Mindy Gledhill],Fire & Ice,file://localhost/E:/Nick/Music/Kaskade/Fire%20&%20Ice/01%20Eyes%20(Kaskade's%20ICE%20Mix)%20%5Bfeat.%20M.mp3,8452462,210755,2011,128,2013-06-25T03:53:28Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kaskade,Dance,MPEG audio file,www.mp3ville.in,,,,Kaskade,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,
13348,2014-07-25T01:52:31Z,8493E9AB950A4A94,File,,,Turn It Down (Kaskade's ICE Mix) [with Rebecca & Fiona],Fire & Ice,file://localhost/E:/Nick/Music/Kaskade/Fire%20&%20Ice/02%20Turn%20It%20Down%20(Kaskade's%20ICE%20Mix).mp3,12894013,322324,2011,,2011-10-28T02:10:16Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kaskade,Dance,MPEG audio file,www.mp3ville.in,,,,Kaskade,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,
13350,2014-07-25T01:52:31Z,9C1373703DEDE7A2,File,,,Turn It Down (with Rebecca & Fiona),Fire & Ice,file://localhost/E:/Nick/Music/Kaskade/Fire%20&%20Ice/02%20Turn%20It%20Down%20(with%20Rebecca%20&%20Fion.mp3,12506315,312633,2011,,2011-10-28T02:10:18Z,320,44100,4294963696,2040-02-05T18:28:16Z,4,1,Kaskade,Dance,MPEG audio file,www.mp3ville.in,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,
